Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
74.0,0.05407071113586426,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
85.0,0.47951674461364746,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
100.0,0.54679274559021,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
85.0,0.05853676795959473,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
96.0,0.5897073745727539,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
99.0,0.5156052112579346,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
80.0,0.7879784107208252,10,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,1.1596012115478516,10,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,1.0914182662963867,10,False,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
88.0,0.8782093524932861,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,1.221386432647705,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.0,1.299086570739746,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
50.0,0.6234085559844971,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1.0698788166046143,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
50.0,1.1271462440490723,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,0.8109910488128662,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1.1502728462219238,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.1627686023712158,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,0.75834059715271,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.2976386547088623,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
